device,event,n_student_params,run_name,teacher_cache_dir,teacher_cache_load_workers,teacher_cache_mode,teacher_cache_prefetch,run,loss_type,optimizer,beta,grad_norm,loss,lr,seconds,step,tokens_seen,train_loss_hard_teacher_margin,update_norm,ce_grad_signal_norm_beta,centered_logit_mse,distill_eval_loss,hard_teacher_margin,hard_teacher_xent,hard_xent,kernel_effective_rank,kernel_overlap_initial,kernel_overlap_teacher_target,kl_beta_prime_1,log_softmax_mse,logit_mse,student_effective_support_beta,student_entropy_beta,student_entropy_beta_prime_1,student_fisher_trace_beta,student_fisher_trace_beta_prime_1,student_teacher_argmax_acc,student_top1_conf_beta,student_true_acc,teacher_effective_support_beta,teacher_entropy_beta,teacher_entropy_beta_prime_1,teacher_fisher_trace_beta,teacher_margin,teacher_top1_conf_beta,teacher_true_acc,xent_beta_prime_1,path,train_kl_beta,train_loss_temp_xent,train_loss_temp_xent_unscaled,distill_eval_loss_unscaled,kl_beta,train_loss_centered_logit_mse,train_loss_raw_logit_mse,beta_label,condition
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,2.049135875882972,6.116121768951416,0.00010111865316714077,2992.0197064876556,4890.0,10016768.0,,0.1285837991749939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.567566394805908,6.116121768951416,6.116121768951416,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.771240898019438,5.8891801834106445,0.00010092457326234867,2997.397897005081,4900.0,10037248.0,,0.1475877405381646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9685617685317993,5.8891801834106445,5.8891801834106445,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,,,,2997.4001247882843,4900.0,,,,0.26634180545806885,10684.2529296875,6.05079984664917,1.962785243988037,4.505523681640625,5.515117645263672,,,,1.9376357793807983,10850.2734375,2437379.75,1061.6934814453125,6.359690189361572,6.359690189361572,0.9585163593292236,0.9585163593292236,0.220703125,0.1229766309261322,0.18359375,215.62985229492188,4.11316442489624,4.11316442489624,0.8355464935302734,1.2421875,0.19242222607135773,0.14453125,6.05079984664917,,,,,6.05079984664917,1.9376357793807983,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6857871241212063,6.405369758605957,0.00010074895308944163,3001.6740217208862,4910.0,10057728.0,,0.1278902939140838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1058590412139893,6.405369758605957,6.405369758605957,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6175841309379363,6.198091506958008,0.00010059179986747703,3011.2585010528564,4920.0,10078208.0,,0.12203075436675914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1379990577697754,6.198091506958008,6.198091506958008,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.4758928983748293,5.8484601974487305,0.00010045312005640844,3018.2559518814087,4930.0,10098688.0,,0.11540579246111814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6996328830718994,5.8484601974487305,5.8484601974487305,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6766889982090386,6.127910614013672,0.00010033291935681956,3025.493838787079,4940.0,10119168.0,,0.1323114091462933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.022152900695801,6.127910614013672,6.127910614013672,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.5651105625316187,6.191802024841309,0.00010023120270969045,3031.5025627613068,4950.0,10139648.0,,0.11583494734470832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0506536960601807,6.191802024841309,6.191802024841309,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.9454781806122334,5.873894691467285,0.0001001479742961941,3036.215099811554,4960.0,10160128.0,,0.1186754470556816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.900773048400879,5.873894691467285,5.873894691467285,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.6186375336547766,6.006470680236816,0.0001000832375375245,3044.2420043945312,4970.0,10180608.0,,0.11886001210126754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9516656398773193,6.006470680236816,6.006470680236816,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,1.036798112630604,6.25778341293335,0.00010003699509475634,3050.283170223236,4980.0,10201088.0,,0.1272025706248289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1304070949554443,6.25778341293335,6.25778341293335,,,,,1.0,xent beta=1.0 adamw
,train,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,0.49785164395540127,5.997366905212402,0.00010000924886873528,3057.299106836319,4990.0,10221568.0,,0.1144273508018109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.875756859779358,5.997366905212402,5.997366905212402,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1.0,,,,3062.9009125232697,4999.0,,,,0.2634977102279663,10681.3359375,6.034482955932617,1.934173822402954,4.462493896484375,5.516885757446289,6.649728298187256,0.9379030466070332,0.3915991122479762,1.9213190078735352,10845.208984375,2437496.25,1007.903076171875,6.284371852874756,6.284371852874756,0.9549717307090759,0.9549717307090759,0.2265625,0.12639296054840088,0.1923828125,215.62985229492188,4.11316442489624,4.11316442489624,0.8355464935302734,1.2421875,0.19242222607135773,0.14453125,6.034482955932617,,,,,6.034482955932617,1.9213190078735352,,,1.0,xent beta=1.0 adamw
,weights_saved,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1,,,,,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/n/netscratch/pehlevan_lab/Lab/sab/xent_beta-1_adamw_seed17_student_final.pt,,,,,,,,1,xent beta=1 adamw
,done,,,,,,,xent_beta-1_adamw_seed17,xent,adamw,1,,,,3068.6387355327606,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,xent beta=1 adamw
cuda,start,13279872.0,smoke_5000_script_check,/n/netscratch/pehlevan_lab/Lab/sab/teacher_logit_cache/eleutherai-pythia-70m-deduped_allenai-c4_seed17_bs2_seq64_bf16_d9ad3f2f85903b50,4.0,readwrite,2.0,smoke_5000_script_check,xent,adamw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,xent beta=1 adamw
,train,,,,,,,smoke_5000_script_check,xent,adamw,1.0,1.936773512070859,10.889165878295898,1e-05,4.548779249191284,0.0,128.0,,0.05102410928005123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.726058006286621,10.889165878295898,10.889165878295898,,,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,smoke_5000_script_check,xent,adamw,1.0,,,,6.955628395080566,0.0,,,,0.3011610209941864,10758.92578125,10.86366081237793,1.3639365434646606,10.891571998596191,10.868821144104004,6.715331077575684,0.999999821185055,0.5162409255643049,6.767504692077637,11023.2216796875,2417277.0,47801.7734375,10.774818420410156,10.774818420410156,0.9999779462814331,0.9999779462814331,0.0,7.308291969820857e-05,0.0,210.11505126953125,4.096156120300293,4.096156120300293,0.8305179476737976,1.3125,0.19943106174468994,0.16796875,10.86366081237793,,,,,10.86366081237793,6.767504692077637,,,1.0,xent beta=1.0 adamw
,eval,,,,,,,smoke_5000_script_check,xent,adamw,1.0,,,,7.16250205039978,4.0,,,,0.3011554777622223,10758.8876953125,10.798319816589355,1.216070532798767,10.744217872619629,10.789993286132812,6.591883182525635,0.9996528029224891,0.512779624031247,6.7021636962890625,11023.1904296875,2417299.5,47808.7578125,10.774964332580566,10.774964332580566,0.9999779462814331,0.9999779462814331,0.0,7.30693936930038e-05,0.0,210.11505126953125,4.096156120300293,4.096156120300293,0.8305179476737976,1.3125,0.19943106174468994,0.16796875,10.798319816589355,,,,,10.798319816589355,6.7021636962890625,,,1.0,xent beta=1.0 adamw
,weights_saved,,,,,,,smoke_5000_script_check,xent,adamw,1,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/n/netscratch/pehlevan_lab/Lab/sab/smoke_5000_script_check_student_final.pt,,,,,,,,1,xent beta=1 adamw
,done,,,,,,,smoke_5000_script_check,xent,adamw,1,,,,7.979231595993042,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,xent beta=1 adamw
cuda,start,76751360.0,xent_beta-4_adamw_seed17,/n/netscratch/pehlevan_lab/Lab/sab/teacher_logit_cache/eleutherai-pythia-70m-deduped_allenai-c4_seed17_bs16_seq128_bf16_f440db3ba4861202,,readwrite,2.0,xent_beta-4_adamw_seed17,xent,adamw,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,xent beta=4 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,5.4285943510043,2.9184117317199707,1e-05,1.728391170501709,0.0,2048.0,,0.04859082685930255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.429581642150879,2.9184117317199707,11.673646926879883,,,,,4.0,xent beta=4.0 adamw
,eval,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,,,,2.3831658363342285,0.0,,,,1.393589973449707,10769.8271484375,2.828089714050293,1.1234511137008667,10.643261909484863,10.799593925476074,4.600283145904541,0.9998102784146801,0.33361145853962915,6.69207239151001,11037.42578125,2417637.5,22258.25,10.010368347167969,10.774869918823242,15.998364448547363,0.9999779462814331,0.0,0.002186349593102932,0.0,163.21095275878906,3.1589956283569336,4.11316442489624,12.27389144897461,1.2421875,0.23288176953792572,0.14453125,10.80523681640625,,,,,11.312358856201172,8.153363227844238,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,1.4856512167097797,2.3590633869171143,0.00011,8.89815616607666,10.0,22528.0,,0.25467404427313356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.107356071472168,2.3590633869171143,9.436253547668457,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.8635151540751415,2.033982276916504,0.00021,16.6354238986969,20.0,43008.0,,0.42834162294140243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.789898872375488,2.033982276916504,8.135929107666016,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.7718868925337558,1.8693675994873047,0.00031,23.641072511672974,30.0,63488.0,,0.4782183970603874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.282387733459473,1.8693675994873047,7.477470397949219,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,1.0104389086407104,1.8662245273590088,0.00041,31.756453275680542,40.0,83968.0,,0.45545520550701724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.207911491394043,1.8662245273590088,7.464898109436035,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,1.9923790306548441,1.7886574268341064,0.00051,39.742597818374634,50.0,104448.0,,0.655856448595997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.598404407501221,1.7886574268341064,7.154629707336426,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.8582593744172391,1.3398094177246094,0.00061,45.130218505859375,60.0,124928.0,,0.7216276512126952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.846785068511963,1.3398094177246094,5.3592376708984375,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,1.0428365099485923,1.9236174821853638,0.00071,51.318382263183594,70.0,145408.0,,0.7821401032902506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.460079193115234,1.9236174821853638,7.694469928741455,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.8905871717695337,1.8644599914550781,0.0008100000000000001,55.57229804992676,80.0,165888.0,,0.7741927737941814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18843412399292,1.8644599914550781,7.4578399658203125,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.7140312626656141,1.8297923803329468,0.00091,63.51716327667236,90.0,186368.0,,0.818022032358651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.110079765319824,1.8297923803329468,7.319169521331787,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,1.0895862540289456,1.7641034126281738,0.001,68.73897242546082,100.0,206848.0,,0.8588092126542166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8871212005615234,1.7641034126281738,7.056413650512695,,,,,4.0,xent beta=4.0 adamw
,eval,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,,,,68.74143314361572,100.0,,,,1.4048969745635986,10754.953125,1.785054087638855,0.5780846476554871,8.642443656921387,9.239738464355469,,,,5.239843845367432,11018.267578125,2420308.25,1049.8203125,6.580369472503662,10.633139610290527,15.333701133728027,0.9999701976776123,0.1083984375,0.12049177289009094,0.087890625,163.21095275878906,3.1589956283569336,4.11316442489624,12.27389144897461,1.2421875,0.23288176953792572,0.14453125,9.353007316589355,,,,,7.14021635055542,3.9812211990356445,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.806617902220765,1.7156970500946045,0.0009999907511312647,75.29300236701965,110.0,227328.0,,0.8732533435407224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.638789176940918,1.7156970500946045,6.862788200378418,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.7215406678711557,1.7613670825958252,0.0009999630049052437,81.83898997306824,120.0,247808.0,,0.8965820207000355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8006439208984375,1.7613670825958252,7.045468330383301,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.7764631262058161,1.8102151155471802,0.0009999167624624755,89.93811511993408,130.0,268288.0,,0.9313154943853182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0193681716918945,1.8102151155471802,7.240860462188721,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5773959129224888,1.7002208232879639,0.000999852025703806,96.54925322532654,140.0,288768.0,,0.8982531216292563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.706258773803711,1.7002208232879639,6.8008832931518555,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.6284306819195267,1.7175633907318115,0.0009997687972903096,102.25943303108215,150.0,309248.0,,0.9028461079877922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6197962760925293,1.7175633907318115,6.870253562927246,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.7337928453924322,1.8107562065124512,0.0009996670806431804,108.47095274925232,160.0,329728.0,,0.9681833209062056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.094539642333984,1.8107562065124512,7.243024826049805,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,1.171138319067928,1.719809651374817,0.0009995468799435915,112.90597462654114,170.0,350208.0,,0.9597225942497775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6464364528656006,1.719809651374817,6.879238605499268,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5455559082208581,1.6561092138290405,0.000999408200132523,119.44078230857849,180.0,370688.0,,0.9265744405609341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.356505870819092,1.6561092138290405,6.624436855316162,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.8616198323654233,1.7650136947631836,0.0009992510469105584,126.24434328079224,190.0,391168.0,,0.9949049746341948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.881425142288208,1.7650136947631836,7.060054779052734,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5665142011704377,1.656008243560791,0.0009990754267376514,134.41814994812012,200.0,411648.0,,1.0218498685342734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.495889663696289,1.656008243560791,6.624032974243164,,,,,4.0,xent beta=4.0 adamw
,eval,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,,,,134.4206039905548,200.0,,,,1.3929256200790405,10749.671875,1.71083402633667,0.6047933101654053,8.632658958435059,9.107446670532227,3.711616039276123,0.9864066235059544,0.3072485808875219,5.116507530212402,11011.630859375,2421044.25,1208.1529541015625,6.688795566558838,10.597644805908203,15.472067832946777,0.9999682903289795,0.1884765625,0.11574307084083557,0.1201171875,163.21095275878906,3.1589956283569336,4.11316442489624,12.27389144897461,1.2421875,0.23288176953792572,0.14453125,9.229671478271484,,,,,6.84333610534668,3.684340715408325,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5056694470082336,1.696069598197937,0.0009988813468328594,141.48244309425354,210.0,432128.0,,0.9596938935354341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5709211826324463,1.696069598197937,6.784278392791748,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.6144123516415807,1.6696929931640625,0.0009986688151740468,148.1881206035614,220.0,452608.0,,0.9711196888035822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4187674522399902,1.6696929931640625,6.67877197265625,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.9990056531946604,1.9154143333435059,0.0009984378404975583,153.75667524337769,230.0,473088.0,,1.0333419079738384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.302309513092041,1.9154143333435059,7.661657333374023,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5095568213461649,1.6250109672546387,0.0009981884322978576,162.63579034805298,240.0,493568.0,,1.1005772819159247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2709670066833496,1.6250109672546387,6.500043869018555,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,1.1777012609569582,1.620285987854004,0.0009979206008271391,169.12938237190247,250.0,514048.0,,0.9658071043962287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3588027954101562,1.620285987854004,6.481143951416016,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.49599256818077847,1.6184136867523193,0.0009976343570949058,177.51428198814392,260.0,534528.0,,0.9138634875674458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.379432201385498,1.6184136867523193,6.473654747009277,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.49032250709833985,1.727386713027954,0.0009973297128675162,183.01744532585144,270.0,555008.0,,1.0053485648117364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6204586029052734,1.727386713027954,6.909546852111816,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.4683186957149025,1.619179606437683,0.0009970066806677012,189.2441976070404,280.0,575488.0,,0.9867479961246319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.256300926208496,1.619179606437683,6.476718425750732,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5338860913335415,1.530705213546753,0.0009966652737740493,195.53380799293518,290.0,595968.0,,0.9772738064669615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9483065605163574,1.530705213546753,6.122820854187012,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.6068937924217523,1.5880738496780396,0.0009963055062204608,203.1231882572174,300.0,616448.0,,1.0088792776339697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.153223752975464,1.5880738496780396,6.352295398712158,,,,,4.0,xent beta=4.0 adamw
,eval,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,,,,203.12569975852966,300.0,,,,1.37888765335083,10744.4375,1.6618931293487549,0.6012003421783447,8.563117980957031,9.018243789672852,,,,5.02784538269043,11005.4736328125,2421520.75,1252.512451171875,6.53073787689209,10.576183319091797,15.36097526550293,0.999967098236084,0.16796875,0.12490323930978775,0.1240234375,163.21095275878906,3.1589956283569336,4.11316442489624,12.27389144897461,1.2421875,0.23288176953792572,0.14453125,9.141009330749512,,,,,6.6475725173950195,3.488576889038086,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,2.8342100457222537,2.1036391258239746,0.0009959273927955706,208.69833850860596,310.0,636928.0,,1.1096689982902626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.498603820800781,2.1036391258239746,8.414556503295898,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.7226072774236137,1.8471052646636963,0.000995530949042141,212.3442451953888,320.0,657408.0,,1.2546869421620677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.444334506988525,1.8471052646636963,7.388421058654785,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5405542829279527,1.640243649482727,0.0009951161912564212,217.609525680542,330.0,677888.0,,1.1266310289446502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.353839874267578,1.640243649482727,6.560974597930908,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.47622454446798135,1.6574759483337402,0.00099468313648748,224.89131617546082,340.0,698368.0,,0.9946889175833926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.344433307647705,1.6574759483337402,6.629903793334961,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.7784673041241815,1.6866106986999512,0.0009942318025365027,231.92795252799988,350.0,718848.0,,1.0490633272838583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.577692985534668,1.6866106986999512,6.746442794799805,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.4054906974134314,1.6898727416992188,0.0009937622079560597,239.0631456375122,360.0,739328.0,,1.0620364121371466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.681689500808716,1.6898727416992188,6.759490966796875,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.4110632437957595,1.7018392086029053,0.0009932743720493455,244.43952417373657,370.0,759808.0,,1.0112117460303225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6419544219970703,1.7018392086029053,6.807356834411621,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5643071360277314,1.5734806060791016,0.0009927683148693834,249.56871891021729,380.0,780288.0,,1.124438168112174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.150804042816162,1.5734806060791016,6.293922424316406,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.8093448682449885,1.7857506275177002,0.0009922440572182017,255.27645754814148,390.0,800768.0,,1.1231716092623683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6780762672424316,1.7857506275177002,7.143002510070801,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.482978166878682,1.687507152557373,0.0009917016206459795,261.9289643764496,400.0,821248.0,,1.153235099492951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.412537097930908,1.687507152557373,6.750028610229492,,,,,4.0,xent beta=4.0 adamw
,eval,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,,,,261.93136715888977,400.0,,,,1.377305030822754,10741.0751953125,1.6563622951507568,0.505000650882721,8.50417709350586,9.034308433532715,3.6312344074249268,0.9850434660901709,0.303581684827501,5.032738208770752,11002.0517578125,2421935.5,1189.883544921875,6.6030426025390625,10.578569412231445,15.487844467163086,0.9999673962593079,0.2626953125,0.11308413743972778,0.1181640625,163.21095275878906,3.1589956283569336,4.11316442489624,12.27389144897461,1.2421875,0.23288176953792572,0.14453125,9.145901679992676,,,,,6.625449180603027,3.4664535522460938,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.3765501527583955,1.5305430889129639,0.0009911410274501594,268.24272656440735,410.0,841728.0,,1.0428172817493464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8949451446533203,1.5305430889129639,6.1221723556518555,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.4595991744276445,1.4980942010879517,0.0009905623006745319,272.785453081131,420.0,862208.0,,1.081324013198861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7754650115966797,1.4980942010879517,5.992376804351807,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.5326104437952651,1.6470181941986084,0.0009899654641082882,279.57437682151794,430.0,882688.0,,1.062211166033751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4270501136779785,1.6470181941986084,6.588072776794434,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.417343971398087,1.6271862983703613,0.000989350542285042,286.16522550582886,440.0,903168.0,,1.0638862594995386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.373443126678467,1.6271862983703613,6.508745193481445,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.4519202284644654,1.6329575777053833,0.0009887175604818205,293.6750862598419,450.0,923648.0,,1.1314248724584275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.251610517501831,1.6329575777053833,6.531830310821533,,,,,4.0,xent beta=4.0 adamw
,train,,,,,,,xent_beta-4_adamw_seed17,xent,adamw,4.0,0.44607519000381207,1.5906705856323242,0.000988066544718027,301.1670024394989,460.0,944128.0,,1.0235074738372125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1129672527313232,1.5906705856323242,6.362682342529297,,,,,4.0,xent beta=4.0 adamw
