device,event,n_student_params,run_name,run,loss_type,optimizer,beta,grad_norm,loss,lr,seconds,step,tokens_seen,train_kl_beta,train_loss_temp_xent,update_norm,ce_grad_signal_norm_beta,distill_eval_loss,hard_xent,kernel_effective_rank,kernel_overlap_initial,kernel_overlap_teacher_target,kl_beta,logit_mse,student_teacher_argmax_acc,student_true_acc,teacher_effective_support_beta,teacher_entropy_beta,teacher_fisher_trace_beta,teacher_margin,teacher_top1_conf_beta,teacher_true_acc,train_loss_mse,train_loss_hard_xent,beta_label,condition
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.397976579893102,10.423537254333496,0.00018161883339098844,65.30412578582764,1630.0,3340288.0,7.192987442016602,10.423537254333496,0.00023885776202697728,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,10.383359414410718,10.98244857788086,0.000177396025983391,65.63113069534302,1640.0,3360768.0,7.63995361328125,10.98244857788086,0.0002338195131140549,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,11.92449247065697,10.120586395263672,0.00017327508478186216,65.95907878875732,1650.0,3381248.0,6.9839677810668945,10.120586395263672,0.00022815551740486444,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,12.06277704101842,11.248697280883789,0.000169257136410579,66.28716564178467,1660.0,3401728.0,7.747776985168457,11.248697280883789,0.00022324946663706446,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,13.634423670243915,10.768810272216797,0.00016534327933650738,66.60450506210327,1670.0,3422208.0,7.625674724578857,10.768810272216797,0.00021796384074674574,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,15.847812631203723,9.910117149353027,0.00016153458356909175,66.92935109138489,1680.0,3442688.0,6.836487770080566,9.910117149353027,0.00021290914814427853,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.229350024255966,10.503314971923828,0.0001578320903677252,67.24053001403809,1690.0,3463168.0,7.229196548461914,10.503314971923828,0.00020762104727811256,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,10.192326610740558,10.921907424926758,0.00015423681195707997,67.5648934841156,1700.0,3483648.0,7.624448776245117,10.921907424926758,0.00020321556808075176,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,eval,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,,,,67.57179951667786,1700.0,,,,,3.5566322803497314,10.544939994812012,10.4527587890625,,,,7.452426910400391,2417631.0,0.1328125,0.0556640625,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,11.925604191563071,10.561103820800781,0.0001507497312503747,67.9302270412445,1710.0,3504128.0,7.388055801391602,10.561103820800781,0.00019871480744067425,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,7.773334086353238,10.655586242675781,0.00014737180158065643,68.26074767112732,1720.0,3524608.0,7.544417858123779,10.655586242675781,0.0001941269496568592,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.034503623059804,10.539670944213867,0.0001441039464401685,68.58621454238892,1730.0,3545088.0,7.248320579528809,10.539670944213867,0.00018957239307962413,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.108595665369643,10.474748611450195,0.00014094705922787688,68.90591859817505,1740.0,3565568.0,7.379598617553711,10.474748611450195,0.000185557001194774,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,9.125904018473642,10.301506042480469,0.00013790200300522413,69.23283672332764,1750.0,3586048.0,7.163010597229004,10.301506042480469,0.0001814539129276882,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,9.533325278555377,10.303723335266113,0.00013496961026017687,69.55527853965759,1760.0,3606528.0,7.269443511962891,10.303723335266113,0.00017772161135326599,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,11.898488107509332,11.262264251708984,0.00013215068267963186,69.88076090812683,1770.0,3627008.0,7.967206954956055,11.262264251708984,0.00017420192406096056,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,9.76564934663867,10.35405158996582,0.00012944599093024268,70.22218203544617,1780.0,3647488.0,7.078084945678711,10.35405158996582,0.0001705059959909438,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,18.484136646397722,11.095345497131348,0.0001268562744477275,70.56152701377869,1790.0,3667968.0,7.66001558303833,11.095345497131348,0.00016733366515964666,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,15.05765566424892,10.836751937866211,0.00012438224123471442,70.9053111076355,1800.0,3688448.0,7.801962852478027,10.836751937866211,0.0001641239988197409,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,eval,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,,,,70.91209030151367,1800.0,,,,,3.5586750507354736,10.52994155883789,10.451498031616211,3.244840621948242,0.9746572375287799,0.27154830098125005,7.437428951263428,2417630.75,0.1357421875,0.0576171875,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.098552354829119,10.549261093139648,0.00012202456766718093,72.27819871902466,1810.0,3708928.0,7.435145378112793,10.549261093139648,0.00016063862887059457,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.919689394937135,10.325992584228516,0.00011978389830953906,72.60068392753601,1820.0,3729408.0,7.127081871032715,10.325992584228516,0.0001575593100820076,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,14.400292378024526,10.946708679199219,0.00011766084573841834,72.93269753456116,1830.0,3749888.0,7.876894950866699,10.946708679199219,0.00015511545503445678,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,9.647406904721748,10.748275756835938,0.00011565599037519315,73.24712443351746,1840.0,3770368.0,7.661063194274902,10.748275756835938,0.00015245729576037723,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,12.140912622921698,10.372297286987305,0.00011376988032730135,73.59717392921448,1850.0,3790848.0,7.3042707443237305,10.372297286987305,0.0001500654045059913,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.95275789880539,10.380807876586914,0.00011200303123839741,73.89872360229492,1860.0,3811328.0,6.940620422363281,10.380807876586914,0.00014750946082960797,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,9.363968350409298,10.538045883178711,0.00011035592614738034,74.22720170021057,1870.0,3831808.0,7.387894153594971,10.538045883178711,0.00014531557380585212,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.533850757046554,10.386520385742188,0.0001088290153563358,74.55654716491699,1880.0,3852288.0,7.207924842834473,10.386520385742188,0.00014319224905716302,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,11.472238122851355,10.411048889160156,0.00010742271630742795,74.88708591461182,1890.0,3872768.0,7.253835678100586,10.411048889160156,0.0001415943961828053,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,11.398836251948216,10.751977920532227,0.00010613741346877497,75.30667567253113,1900.0,3893248.0,7.630735874176025,10.751977920532227,0.00013987302211591085,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,eval,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,,,,75.31319832801819,1900.0,,,,,3.558466911315918,10.516613006591797,10.450460433959961,,,,7.424099922180176,2417630.75,0.1357421875,0.0576171875,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,9.810911741363423,10.228094100952148,0.00010497345822933918,75.65065813064575,1910.0,3913728.0,7.12935733795166,10.228094100952148,0.00013824621883099298,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,10.699889753004259,10.677730560302734,0.00010393116880286118,75.97439360618591,1920.0,3934208.0,7.641172409057617,10.677730560302734,0.00013696103649541363,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,9.230278714480693,10.344831466674805,0.00010301083014086285,76.29191756248474,1930.0,3954688.0,7.194666862487793,10.344831466674805,0.0001356964432801183,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.4757349495462,10.49091625213623,0.00010221269385474486,76.61992931365967,1940.0,3975168.0,7.313619613647461,10.49091625213623,0.00013465808034763478,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.730459617221248,10.675060272216797,0.00010153697814699858,76.94978094100952,1950.0,3995648.0,7.2823262214660645,10.675060272216797,0.00013382551212524625,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,9.51923307716613,10.986896514892578,0.00010098386775155147,77.2842526435852,1960.0,4016128.0,7.743878364562988,10.986896514892578,0.0001331726434670482,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,11.978223086639431,10.444307327270508,0.00010055351388326289,77.60051798820496,1970.0,4036608.0,7.2424468994140625,10.444307327270508,0.0001325621561782653,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,8.872293863332139,10.57990837097168,0.0001002460341965833,77.92252707481384,1980.0,4057088.0,7.471729278564453,10.57990837097168,0.00013207149703610343,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,train,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,10.413226627007694,10.473403930664062,0.00010006151275338896,78.2462089061737,1990.0,4077568.0,7.231447219848633,10.473403930664062,0.00013179288192119822,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 sgd
,eval,,,xent_beta-10_sgd_seed17,xent,sgd,10.0,,,,78.54384779930115,1999.0,,,,,3.5683345794677734,10.506689071655273,10.448898315429688,3.2437422275543213,0.9746155723690523,0.2715291244700294,7.414175510406494,2417630.75,0.138671875,0.0634765625,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 sgd
,done,,,xent_beta-10_sgd_seed17,xent,sgd,10,,,,82.46754717826843,2000.0,,,,,,,,,,,,,,,,,,,,,,,10,xent beta=10 sgd
cuda,start,76751360.0,xent_beta-10_adamw_seed17,xent_beta-10_adamw_seed17,xent,adamw,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,xent beta=10 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,56.080332614670795,15.996192932128906,1e-05,1.6114583015441895,0.0,2048.0,12.834756851196289,15.996192932128906,0.04799690375319365,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,eval,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,,,,2.464625358581543,0.0,,,,,4.232950687408447,15.060737609863281,10.802284240722656,4.590994358062744,0.9997838139523998,0.31814855337111125,11.968225479125977,2417640.75,0.0,0.0,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,35.86398518797743,11.365421295166016,0.00011,3.8866066932678223,10.0,22528.0,8.052848815917969,11.365421295166016,0.1935574692672465,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,23.19885050551201,8.632682800292969,0.00021,4.225650072097778,20.0,43008.0,5.2823028564453125,8.632682800292969,0.31050629152333037,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,10.167662420330203,7.678801536560059,0.00031,4.5608909130096436,30.0,63488.0,4.502232551574707,7.678801536560059,0.30870035612837177,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,10.535412730527547,7.679528713226318,0.00041,4.8970091342926025,40.0,83968.0,4.4521379470825195,7.679528713226318,0.3236465925188597,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,26.564704521276717,6.717880725860596,0.00051,5.259100437164307,50.0,104448.0,4.190972328186035,6.717880725860596,0.5126057774994851,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,10.430548266323473,5.490966320037842,0.00061,5.557445287704468,60.0,124928.0,3.00205659866333,5.490966320037842,0.5337141869149578,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,8.648461527805614,7.902426719665527,0.00071,5.888856649398804,70.0,145408.0,4.6219282150268555,7.902426719665527,0.7433238601900015,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,10.37634454698491,7.699241638183594,0.0008100000000000001,6.226301908493042,80.0,165888.0,4.398612976074219,7.699241638183594,0.7444227810276591,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,8.702049544252,7.517465591430664,0.00091,6.566406965255737,90.0,186368.0,4.306368827819824,7.517465591430664,0.8020243309344113,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,9.95077059161829,7.316854476928711,0.001,6.909020900726318,100.0,206848.0,4.138729095458984,7.316854476928711,0.849841230899973,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,eval,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,,,,6.915491580963135,100.0,,,,,3.580261468887329,7.244875431060791,10.111381530761719,,,,4.152361869812012,2418248.25,0.267578125,0.095703125,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,8.493515053116164,6.910287380218506,0.000999938487246611,7.25312352180481,110.0,227328.0,3.6991794109344482,6.910287380218506,0.8464652167774454,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,10.527156910620441,7.2176079750061035,0.0009997539658034168,7.588601112365723,120.0,247808.0,4.0259199142456055,7.2176079750061035,0.9243345013516987,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,11.574443234580238,7.353956699371338,0.0009994464861167371,7.927378416061401,130.0,268288.0,4.189020156860352,7.353956699371338,0.8362754071277756,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,7.618420032325003,6.8781585693359375,0.0009990161322484487,8.2687349319458,140.0,288768.0,3.734273672103882,6.8781585693359375,0.867231943898221,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,9.660049077261354,6.969913959503174,0.0009984630218530014,8.62403392791748,150.0,309248.0,3.7496845722198486,6.969913959503174,0.858381496704596,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,6.264380501343695,7.297257423400879,0.0009977873061452552,8.960639953613281,160.0,329728.0,4.081754207611084,7.297257423400879,0.8952850387963874,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,12.566921668257084,7.134631156921387,0.0009969891698591372,9.300123929977417,170.0,350208.0,3.8847408294677734,7.134631156921387,0.873310364184691,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,7.510726523813075,6.608674049377441,0.0009960688311971388,9.631630420684814,180.0,370688.0,3.37777042388916,6.608674049377441,0.885942425133174,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,10.633960435245593,7.114959716796875,0.0009950265417706609,9.97511100769043,190.0,391168.0,3.953380823135376,7.114959716796875,0.9239023011908114,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,8.73025522059003,6.677464008331299,0.0009938625865312252,10.313488960266113,200.0,411648.0,3.5615479946136475,6.677464008331299,0.995016738772386,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,eval,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,,,,10.320191383361816,200.0,,,,,3.4756813049316406,6.877946853637695,10.061935424804688,3.288928508758545,0.9751667976369642,0.27679184079142544,3.7854340076446533,2418675.25,0.185546875,0.125,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,7.098231524500705,6.903655529022217,0.000992577283692572,11.673059225082397,210.0,432128.0,3.6835575103759766,6.903655529022217,0.9088679044972451,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,7.066497644710175,6.737583637237549,0.0009911709846436641,12.008223056793213,220.0,452608.0,3.4876937866210938,6.737583637237549,0.957071097819107,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,10.096340964869198,7.716340065002441,0.0009896440738526198,12.342498540878296,230.0,473088.0,4.335798740386963,7.716340065002441,0.8918666524328962,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,5.168676161209054,6.553256988525391,0.0009879969687616025,12.67326045036316,240.0,493568.0,3.3377790451049805,6.553256988525391,1.0451871230119898,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,11.634175368765984,6.552109718322754,0.0009862301196726987,13.016654253005981,250.0,514048.0,3.355626344680786,6.552109718322754,0.9083338804776626,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,6.5574928207236525,6.524011611938477,0.0009843440096248069,13.368853330612183,260.0,534528.0,3.396965503692627,6.524011611938477,0.9391730276026012,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,6.4190018542997835,6.863321781158447,0.0009823391542615816,13.713819980621338,270.0,555008.0,3.6242198944091797,6.863321781158447,0.9835829967148828,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,4.537318785779167,6.568579196929932,0.0009802161016904609,14.067331552505493,280.0,575488.0,3.338613986968994,6.568579196929932,0.9796202801488838,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,6.787995864183461,6.253301620483398,0.0009779754323328191,14.408126592636108,290.0,595968.0,3.0433576107025146,6.253301620483398,0.987592979134082,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,6.72636948991337,6.378474235534668,0.0009756177587652855,14.741793870925903,300.0,616448.0,3.1530089378356934,6.378474235534668,0.9857737214297393,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,eval,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,,,,14.74829888343811,300.0,,,,,3.4409890174865723,6.594748020172119,10.016412734985352,,,,3.502235174179077,2418980.75,0.1796875,0.1220703125,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,25.58963456317575,8.800230026245117,0.0009731437255522725,15.096818923950195,310.0,636928.0,5.892678260803223,8.800230026245117,1.071783104648177,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,7.118044569084689,7.486269950866699,0.0009705540090697574,15.436745882034302,320.0,657408.0,4.491701126098633,7.486269950866699,1.1336863976510472,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,5.897091397764175,6.6161394119262695,0.0009678493173203682,15.767781019210815,330.0,677888.0,3.3643383979797363,6.6161394119262695,1.072061795769013,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,3.6128756170356113,6.576935768127441,0.0009650303897398232,16.107207536697388,340.0,698368.0,3.297361373901367,6.576935768127441,1.0193430706901883,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,8.243254331552084,6.777673244476318,0.0009620979969947759,16.44211459159851,350.0,718848.0,3.6336145401000977,6.777673244476318,1.0484661010592338,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,4.788575941144095,6.789177894592285,0.0009590529407721231,16.777674913406372,360.0,739328.0,3.7477200031280518,6.789177894592285,1.017155103625698,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,5.963178351534593,6.850829124450684,0.0009558960535598316,17.114761114120483,370.0,759808.0,3.6678707599639893,6.850829124450684,0.9573591854550113,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,5.359215349519088,6.305456161499023,0.0009526281984193435,17.451512336730957,380.0,780288.0,3.193507671356201,6.305456161499023,0.9833296023193642,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,6.484877190840461,7.22260046005249,0.0009492502687496253,17.786933183670044,390.0,800768.0,3.7535431385040283,7.22260046005249,1.007755624104299,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,4.507585170807297,6.694230079650879,0.0009457631880429201,18.12090277671814,400.0,821248.0,3.436284065246582,6.694230079650879,1.052465663728208,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,eval,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,,,,18.12751603126526,400.0,,,,,3.50346040725708,6.625587463378906,10.00594711303711,3.2911477088928223,0.9754310831674766,0.27742950781731923,3.533074140548706,2419197.0,0.21484375,0.1259765625,145.6416015625,3.092513084411621,76.22802734375,1.2578125,0.23771972954273224,0.1357421875,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,3.035076951484408,6.148443222045898,0.0009421679096322747,19.487140893936157,410.0,841728.0,2.8791751861572266,6.148443222045898,1.0175590015225198,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,4.628822849970995,5.902323246002197,0.0009384654164309083,19.837032318115234,420.0,862208.0,2.73589825630188,5.902323246002197,1.012454971059414,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,3.6439943410411626,6.538733005523682,0.0009346567206634926,20.172438621520996,430.0,882688.0,3.376401424407959,6.538733005523682,1.0229023400919532,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,4.518928750634476,6.519071578979492,0.0009307428635894209,20.506468772888184,440.0,903168.0,3.34397554397583,6.519071578979492,0.9796845376887171,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,3.841021350328253,6.570247650146484,0.0009267249152181378,20.84182596206665,450.0,923648.0,3.2810304164886475,6.570247650146484,1.0583400417387172,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,4.674882955497267,6.358719348907471,0.000922603974016609,21.177462339401245,460.0,944128.0,3.1102709770202637,6.358719348907471,0.9392663255160557,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,4.272068622310709,6.449920654296875,0.0009183811666090118,21.512422800064087,470.0,964608.0,3.207681179046631,6.449920654296875,1.02640768125804,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,4.796982798408602,6.463627815246582,0.0009140576474687263,21.848520517349243,480.0,985088.0,3.147942066192627,6.463627815246582,0.997879317682196,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
,train,,,xent_beta-10_adamw_seed17,xent,adamw,10.0,3.2624279798352345,6.395458221435547,0.0009096345986027161,22.184107065200806,490.0,1005568.0,3.2080721855163574,6.395458221435547,1.1174666237243138,,,,,,,,,,,,,,,,,,,10.0,xent beta=10.0 adamw
